File,Mean,Std,Median,Max,Min,Modus,Skew,Kurtosis,Q1,Q3,IQR,ZCRMean,ZCRMedian,ZCRStd,ZCRSkew,ZCRKurt,EneMean,EneMedian,ENeStd,EneSkew,EneKurt,Label
YAF_bean_angry.wav,-9.891639357589852e-14,6365.2867155717195,0.0,11024.707256843949,-11024.707256843949,-11024.707256843949,5.2827053453925294e-18,-1.200000001692106,-5512.3536284219745,5512.3536284219745,11024.707256843949,0.14816036739864866,0.064453125,0.19826030919816234,2.19878346556939,3.629802014940849,1.9121302686482047,0.47482733132961025,3.6031819748923346,2.7923855018215873,6.8635441097796726,YAF_angry
YAF_bought_angry.wav,-2.708968623722109e-13,6365.286716222283,0.0,11024.753317074263,-11024.753317074263,-11024.753317074263,-2.2655077941918036e-17,-1.2000000012015235,-5512.376658537131,5512.376658537131,11024.753317074263,0.21008855646306818,0.126220703125,0.19919046747676056,1.5191468739245033,1.0233619130294453,3.0694338202541465,0.47613321642408657,4.861186939884534,1.9798545579692635,3.4762769987071724,YAF_angry
YAF_goose_angry.wav,-1.2733133069825388e-13,6365.28671616307,0.0,11024.74877520793,-11024.74877520793,-11024.74877520793,-8.662193542933887e-18,-1.2000000012461751,-5512.374387603965,5512.374387603965,11024.74877520793,0.23501657885174418,0.12353515625,0.24041208626935776,1.1256439263162275,-0.17856752849938085,5.985730823458293,0.8654264288615373,10.681926697468544,2.272608323727479,4.449271489730838,YAF_angry
YAF_fail_angry.wav,-0.26688453159043507,6365.286715950629,-0.2668845315904139,11024.466230936818,-11024.999999999998,-11024.999999999998,1.7275093191248236e-16,-1.2000000014063739,-5512.633442265795,5512.099673202614,11024.733115468409,0.2103587962962963,0.14990234375,0.19137552406178912,1.884031371241606,2.9063906529636467,3.8839576442573565,0.9785144315768277,5.120909831133936,1.6469888330555211,2.5852701476588065,YAF_angry
YAF_choice_angry.wav,6.69788913501134e-14,6365.286715938014,0.0,11024.732214422773,-11024.732214422773,-11024.732214422773,4.290567023555541e-17,-1.2000000014158856,-5512.366107211386,5512.366107211386,11024.732214422773,0.27860966435185186,0.15234375,0.2617822604438937,0.9195681416548774,-0.680497326372326,8.018888512043555,1.3309694335242144,13.124734438261367,1.8736592635915912,2.2910724821409527,YAF_angry
YAF_have_angry.wav,-0.20445441732793596,6365.286716721104,-0.2044544173280914,11024.591091165345,-11025.0,-11025.0,-2.1122320403223809e-16,-1.200000000825367,-5512.602227208664,5512.1933183740075,11024.79554558267,0.2283221550707547,0.129638671875,0.22924208571067947,1.6548507934246197,1.3591215529189018,1.5531051154778992,0.4622045395379448,2.299381202133461,1.6595101886691987,1.6786013267323696,YAF_angry
YAF_half_angry.wav,-0.2250091840481004,6365.286716489967,-0.2250091840483285,11024.549981631904,-11025.0,-11025.0,1.62416397414448e-17,-1.2000000009996656,-5512.612504592024,5512.162486223928,11024.774990815953,0.2590484619140625,0.164794921875,0.2387467715110511,1.2875294905159336,0.2513146090606555,1.9068561445015229,0.5688243667878279,2.7322803643921216,2.3035203705003586,6.894575908211886,YAF_angry
YAF_hate_angry.wav,-8.040946919773606e-14,6365.286716332826,0.0,11024.762028103347,-11024.762028103347,-11024.762028103347,-4.079612504310187e-17,-1.2000000011181637,-5512.381014051673,5512.381014051673,11024.762028103347,0.260500729739011,0.1787109375,0.23520580081656894,1.2734111242725086,0.296042927018644,3.9513426817364903,0.6081109633767614,6.636173016408843,2.121364323424783,3.6519751908640856,YAF_angry
YAF_gaze_angry.wav,2.324159407008544e-13,6365.286716596356,0.0,11024.784208569023,-11024.784208569023,-11024.784208569023,-1.0284953466463498e-16,-1.2000000009194385,-5512.392104284512,5512.392104284512,11024.784208569024,0.2581396484375,0.12158203125,0.26191877827676624,1.191484114169598,-0.22759985392077553,3.2915836942173713,0.5169526046562032,5.5479479283177335,2.253914514636551,4.27189660638714,YAF_angry
YAF_fall_angry.wav,-0.280948983231824,6365.286715748884,-0.28094898323225115,11024.438102033535,-11025.0,-11025.0,-9.560332411226057e-17,-1.2000000015585073,-5512.640474491615,5512.078576525151,11024.719051016767,0.19970068993506493,0.080078125,0.22370184316844444,1.577678777110308,1.3453171373206994,10.100140919329748,3.7780374281171856,11.886332838052265,1.102620081414705,0.4168602937828867,YAF_angry
YAF_dead_angry.wav,-0.24881516587675623,6365.28671619462,-0.24881516587677727,11024.502369668247,-11025.0,-11025.0,-3.8165012663259723e-17,-1.2000000012223844,-5512.624407582939,5512.126777251186,11024.751184834124,0.19133890086206898,0.11865234375,0.2105395929361385,2.0936782842290977,3.2082007056190154,2.356870912528838,0.4294735792730433,3.704029351438059,2.6793045338940886,8.562622370256,YAF_angry
YAF_date_angry.wav,-0.22710418984060196,6365.286716465165,-0.22710418984056358,11024.545791620318,-11025.0,-11025.0,-9.250257673142654e-17,-1.200000001018367,-5512.61355209492,5512.159343715239,11024.772895810158,0.26573293585526314,0.16650390625,0.24103581036456134,1.1855741242480844,0.0918166953614108,1.2025277271421257,0.27107361208734476,1.6937857040521176,1.9285480598575502,3.956761950093843,YAF_angry
YAF_chalk_angry.wav,-9.218049386241838e-14,6365.28671586692,0.0,11024.72719174523,-11024.72719174523,-11024.72719174523,-5.907563388399616e-17,-1.2000000014694971,-5512.363595872615,5512.363595872615,11024.72719174523,0.2060546875,0.14013671875,0.19760128903648608,1.7582398543485285,2.3368271675627463,4.04349982844037,0.8694163895133866,6.204559099397305,1.8481693843802296,2.7651514893173132,YAF_angry
YAF_doll_angry.wav,-3.9203156872840666e-13,6365.286716253475,0.0,11024.755743624964,-11024.755743624964,-11024.755743624964,-9.067341998755294e-17,-1.2000000011780017,-5512.377871812482,5512.377871812482,11024.755743624964,0.18875087780898878,0.1044921875,0.20655966635550693,2.0893231146583076,3.1365184104368,2.021982609269058,0.8385977510960778,2.7340048737169447,1.6059744061813128,1.4352038293782012,YAF_angry
YAF_fat_angry.wav,-0.27149822695090503,6365.286715885591,-0.2714982269503546,11024.457003546098,-11024.999999999998,-11024.999999999998,4.367402158336313e-16,-1.2000000014554193,-5512.635749113474,5512.092752659573,11024.728501773046,0.257794189453125,0.1376953125,0.23311042980129573,1.0092279755531375,-0.15995029820009687,8.714197118264437,1.3359256232651882,12.214298084349478,1.4944687832146748,1.3515740485349435,YAF_angry
YAF_dip_angry.wav,-0.2358389663728332,6365.286716359286,-0.23583896637289295,11024.528322067254,-11025.0,-11025.0,9.028458651525189e-17,-1.2000000010982093,-5512.617919483187,5512.14624155044,11024.764161033627,0.21042798913043478,0.119873046875,0.2408968216002485,1.7615413399252053,1.5900832353337977,1.0796542030237108,0.2708779888691918,1.749091832135739,1.9859639503489919,2.846223254107773,YAF_angry
YAF_five_angry.wav,-0.19972826086956522,6365.286716771121,-0.19972826086956522,11024.60054347826,-11025.0,-11025.0,2.0621185918255081e-16,-1.20000000078765,-5512.599864130435,5512.200407608696,11024.800271739132,0.2684733072916667,0.14794921875,0.23725958827166377,1.146657520877376,0.022387537488985032,1.6463036925730417,0.305267984808807,2.546079385282362,2.1918012654712804,5.039619696475732,YAF_angry
YAF_goal_angry.wav,-0.24662222619937285,6365.286716223066,-0.24662222619899785,11024.506755547602,-11025.0,-11025.0,1.2540672389824602e-16,-1.200000001200932,-5512.6233111131,5512.130066660701,11024.7533777738,0.19365345348011365,0.09521484375,0.2341756092731079,1.9601997385333434,2.3851947651029084,5.762950876451662,1.6621011794576717,8.552428624372679,1.7836579430614186,2.3252615249289104,YAF_angry
YAF_check_angry.wav,1.2448437245716157e-13,6365.286716523149,0.0,11024.777824798985,-11024.777824798985,-11024.777824798985,-3.46620109671019e-17,-1.2000000009746423,-5512.388912399492,5512.388912399492,11024.777824798985,0.24542928479381443,0.1396484375,0.23489260000494508,1.3224601729498635,0.4417944955843147,1.577441583215642,0.3567219974464837,2.372763542802502,2.2109451921341465,5.046477033121686,YAF_angry
YAF_cool_angry.wav,3.835344499576065e-13,6365.286716320458,0.0,11024.76103777879,-11024.76103777879,-11024.76103777879,-5.544256992731128e-17,-1.2000000011274887,-5512.380518889395,5512.380518889395,11024.76103777879,0.20805073832417584,0.09765625,0.24765341402249355,1.716671965844767,1.3987225060940904,3.078801788625664,0.6157344834457973,5.348655762847105,2.182335870003527,3.7394313739072462,YAF_angry
YAF_gun_angry.wav,-0.2398825065274354,6365.28671630892,-0.23988250652741516,11024.520234986947,-11025.0,-11025.0,-1.9201350692211585e-16,-1.2000000011361907,-5512.619941253264,5512.140176240209,11024.760117493473,0.18495551215277778,0.111083984375,0.2255708175892039,1.9915211705997387,2.513580025278178,1.172798730386369,0.5222484796816403,1.412596257194831,1.715475321213274,3.5967549684826006,YAF_angry
YAF_deep_angry.wav,3.44209216554195e-13,6365.286716117409,0.0,11024.745328128249,-11024.745328128249,-11024.745328128249,2.1511516783063024e-17,-1.200000001280607,-5512.372664064125,5512.372664064125,11024.74532812825,0.2017233455882353,0.12158203125,0.20486808095570666,1.9626449613541923,2.931237573880523,5.274943308532095,0.4945276336919505,10.351576227519299,2.3709280970045348,4.417235906195383,YAF_angry
YAF_came_angry.wav,-3.812754895770899e-14,6365.286716482086,0.0,11024.774322968908,-11024.774322968908,-11024.774322968908,1.1635604540316463e-18,-1.2000000010056084,-5512.387161484454,5512.387161484454,11024.774322968908,0.1814727783203125,0.1259765625,0.19912304577939377,2.1459143858119667,3.71382069833344,1.7966334078834496,0.4081012591586335,2.4433556613643574,1.5200549608697471,1.4066872111728594,YAF_angry
YAF_hash_angry.wav,-0.24345272269581755,6365.286716263737,-0.24345272269575585,11024.513094554608,-11025.0,-11025.0,1.192449055287895e-16,-1.2000000011702623,-5512.621726361347,5512.134820915956,11024.756547277302,0.22554753335674158,0.14453125,0.2083102567407265,1.4227157261469003,1.1652484011976272,6.622245082572271,0.9685890703704416,9.667829636408499,1.645193393714731,1.947599232922454,YAF_angry
YAF_ditch_angry.wav,-1.3767999742999801e-14,6365.286716579088,0.0,11024.782685825794,-11024.782685825794,-11024.782685825794,-8.72424382772925e-17,-1.2000000009324596,-5512.391342912897,5512.391342912897,11024.782685825794,0.2436767578125,0.140625,0.2342114946337162,1.2931431025321154,0.38028925554071913,1.4033206025604499,0.3476878118863036,1.9861114889963962,1.6861528503088394,1.977524209092424,YAF_angry
YAF_hall_angry.wav,-0.23789487312221183,6365.286716333784,-0.2378948731227343,11024.524210253752,-11024.999999999998,-11024.999999999998,-3.1491774107786247e-16,-1.20000000111744,-5512.61894743656,5512.143157690315,11024.762105126876,0.21816513564560439,0.123046875,0.24204551778052227,1.7652407022907646,1.6599741174978817,1.9981807172358257,0.6217974414659687,2.4667424521389654,1.2499827472254301,0.4539679374199568,YAF_angry
YAF_good_angry.wav,-0.23592980954385123,6365.286716358165,-0.23592980954419002,11024.528140380911,-11025.0,-11025.0,-3.9746601996081787e-16,-1.2000000010990557,-5512.617964904772,5512.146105285683,11024.764070190455,0.18028192934782608,0.102783203125,0.21173758293524964,2.0820210296006327,2.9849805869866195,2.311870519147215,0.9422435326227365,3.197416716347172,2.2282182309579435,5.880621725646575,YAF_angry
YAF_get_angry.wav,-1.4477548135405687e-13,6365.286716613919,0.0,11024.785768416143,-11024.785768416143,-11024.785768416143,3.958255845135801e-17,-1.200000000906194,-5512.392884208071,5512.392884208071,11024.785768416143,0.2298741104579208,0.12109375,0.22998903005297563,1.4381193102404304,0.7744328629133337,0.9305801954420436,0.2628231136036458,1.4073887657834112,2.2735401759841922,5.301605419318992,YAF_angry
YAF_death_angry.wav,-0.2638822403066251,6365.2867159923535,-0.26388224030636664,11024.472235519386,-11024.999999999998,-11024.999999999998,-9.988884885451362e-17,-1.200000001374911,-5512.631941120152,5512.104176639539,11024.73611775969,0.21096727324695122,0.1220703125,0.20207570790034238,1.458366665375461,1.0714494319183725,2.5564264806402637,0.5096455269721714,3.82030942146859,1.6547506261545928,1.7742939848299502,YAF_angry
YAF_chief_angry.wav,4.884272622122931e-14,6365.286716529999,0.0,11024.778414229726,-11024.778414229726,-11024.778414229726,-4.288345909686611e-17,-1.2000000009694776,-5512.389207114862,5512.389207114862,11024.778414229724,0.2754653619260204,0.18603515625,0.22778303332649452,0.9684541836005331,-0.27605672131528225,1.942433163307023,0.3159063184925355,3.0849008767350767,1.935685313364949,3.2779782424872037,YAF_angry
YAF_gin_angry.wav,-2.313413834976038e-13,6365.286716451883,0.0,11024.771781655592,-11024.771781655592,-11024.771781655592,-9.41330499257828e-17,-1.200000001028384,-5512.385890827796,5512.385890827796,11024.771781655592,0.18631270559210528,0.109375,0.21327864069441477,1.9374890525878976,2.6580882820588956,2.4814284904288795,0.33679490471721507,3.9995445935754637,2.2115148826337934,4.815132717541636,YAF_angry
YAF_door_angry.wav,-3.2545031686635296e-13,6365.286715832723,0.0,11024.724808426727,-11024.724808426727,-11024.724808426727,-3.1214717193864074e-17,-1.2000000014952856,-5512.362404213363,5512.362404213363,11024.724808426727,0.15976068037974683,0.08154296875,0.2139166431674575,2.266460423552714,3.743244592424257,9.18747159532569,3.8966970121392204,10.909713352183338,1.2165011538955925,0.6085080004784547,YAF_angry
YAF_chat_angry.wav,-0.2107708189952714,6365.286716652431,-0.21077081899518238,11024.57845836201,-11025.0,-11025.0,2.581775803230941e-16,-1.200000000877152,-5512.605385409497,5512.183843771507,11024.789229181004,0.2754712151092233,0.14990234375,0.24022809360189137,1.0065622120922793,-0.3582325171374823,1.8217472037078957,0.40795188287384265,2.6999174532528705,2.1225011861284147,4.656434010461403,YAF_angry
YAF_dog_angry.wav,1.9433728577415407e-13,6365.286716429826,0.0,11024.769943450952,-11024.769943450952,-11024.769943450952,3.202579782655127e-17,-1.2000000010450165,-5512.384971725476,5512.384971725476,11024.769943450952,0.19405543550531915,0.11376953125,0.2106430185278048,2.105712415077106,3.149424958828588,1.8752806993932596,0.8075719491995567,2.2938274830293897,1.2691445824104002,0.7152896949303855,YAF_angry
YAF_gas_angry.wav,-0.2157365372574122,6365.2867165969765,-0.21573653725735756,11024.568526925486,-11025.0,-11025.0,-1.3445899232956362e-16,-1.20000000091897,-5512.607868268629,5512.176395194114,11024.784263462743,0.26607421875,0.112060546875,0.2888814219178178,1.13921647706887,-0.4773354147901956,0.9573688261479468,0.3590913889140474,1.0808122946999712,1.0769566778797965,0.3364461861610133,YAF_angry
YAF_cause_angry.wav,2.04647169352785e-13,6365.286716653631,0.0,11024.789337919174,-11024.789337919174,-11024.789337919174,-1.4255658212441104e-18,-1.2000000008762475,-5512.394668959587,5512.394668959587,11024.789337919174,0.2559257433252427,0.13134765625,0.2630316533977097,1.3081679264934527,0.012909945349069751,2.528569691907097,0.6629584115582929,3.2130329139947924,1.4220417996045838,1.5533971693617366,YAF_angry
YAF_cheek_angry.wav,-0.22539559226374503,6365.28671648541,-0.2253955922639735,11024.549208815472,-11025.0,-11025.0,1.743164089855911e-17,-1.2000000010031018,-5512.612697796131,5512.161906611604,11024.774604407736,0.24919637044270834,0.153076171875,0.22581437316905903,1.3179560676346063,0.6061839885769631,2.0016853672544874,0.5992965694128103,2.8519057463754716,1.7925632094892077,2.5415171722384766,YAF_angry
YAF_dodge_angry.wav,-0.20999200030485674,6365.286716661011,-0.2099920003047503,11024.58001599939,-11025.0,-11025.0,2.736500346095239e-16,-1.2000000008706824,-5512.604996000153,5512.185011999543,11024.790007999696,0.2235474817961165,0.1123046875,0.2269376305104248,1.5479134395718661,1.1757364972212256,1.654896289395426,0.4287973414153169,2.4053190351102676,1.9945311634727718,3.832619546323878,YAF_angry
YAF_food_angry.wav,-0.234375,6365.286716377312,-0.234375,11024.53125,-11025.0,-11025.0,3.9877398435515824e-17,-1.2000000010846172,-5512.6171875,5512.1484375,11024.765625,0.21355405061141305,0.127685546875,0.24615463632011392,1.678392322049184,1.3117116072291237,2.034384068834427,0.3220400136138037,3.0154073716257543,1.7039673664143706,1.8678795870494955,YAF_angry
YAF_chain_angry.wav,-0.2301189730745147,6365.286716429073,-0.2301189730745147,11024.53976205385,-11025.0,-11025.0,1.4059580745159152e-16,-1.2000000010455838,-5512.615059486537,5512.154821540387,11024.769881026925,0.22962724401595744,0.13427734375,0.2313881815425448,1.5211965310790734,1.0687360724829844,1.424731569783175,0.6032327053559423,1.8722441050872016,1.9395924937399773,3.8102831188921327,YAF_angry
YAF_calm_angry.wav,-0.23757703745217404,6365.286716337742,-0.2375770374520536,11024.524845925096,-11025.0,-11025.0,2.027234801849702e-16,-1.2000000011144558,-5512.618788518726,5512.1436344438225,11024.762422962549,0.1883316878434066,0.10791015625,0.20983195188004125,2.0453050174792464,3.0458903605865304,2.2569167892351936,0.38542373368333394,3.5307111477443653,2.2109783512600742,4.9594432224918545,YAF_angry
YAF_far_angry.wav,-0.23344202591730226,6365.28671638874,-0.23344202591682903,11024.533115948168,-11025.000000000002,-11025.000000000002,3.9959378042238207e-16,-1.2000000010759997,-5512.616721012959,5512.149836961125,11024.766557974084,0.2401346186155914,0.13818359375,0.22602273078095225,1.3766757213255079,0.5257294702976836,4.03611218152553,1.0187297424153319,6.248309157289522,1.9857985855619276,3.2286107022470825,YAF_angry
YAF_fit_angry.wav,7.866398417260203e-14,6365.286716396503,0.0,11024.767193867856,-11024.767193867856,-11024.767193867856,2.400634282611146e-18,-1.2000000010701455,-5512.383596933928,5512.383596933928,11024.767193867856,0.25357022849462363,0.17138671875,0.2320756241171027,1.2735928213019803,0.49605423874588617,1.4586189872443005,0.42507689891457767,2.0752465209847215,1.934796701165647,4.13994840060066,YAF_angry
YAF_dab_angry.wav,1.5208059841448077e-13,6365.28671648959,0.0,11024.77495866588,-11024.77495866588,-11024.77495866588,-4.641131543410668e-18,-1.2000000009999516,-5512.38747933294,5512.38747933294,11024.77495866588,0.2113800048828125,0.10498046875,0.2424472326506517,1.8208711001330409,1.8840564240599482,4.165211472682512,0.9762034198004141,5.954381587228535,1.8410487938157214,3.364270440680488,YAF_angry
YAF_gap_angry.wav,-0.26230015226455183,6365.28671601415,-0.26230015226494097,11024.47539969547,-11024.999999999998,-11024.999999999998,-3.392794229802344e-16,-1.2000000013584735,-5512.631150076131,5512.106549771602,11024.737699847734,0.1722515060240964,0.09716796875,0.221070894938657,2.0713513010519513,2.8516330989713046,8.080453229624554,1.471121562281022,10.94677202713047,1.3369584969965187,0.7221777250868513,YAF_angry
YAF_germ_angry.wav,-0.22669325985943425,6365.286716470048,-0.22669325985935762,11024.54661348028,-11024.999999999998,-11024.999999999998,1.4259359914912566e-16,-1.2000000010146858,-5512.613346629929,5512.15996011021,11024.773306740139,0.19368318256578948,0.11474609375,0.2059670195102195,1.8917893907693855,2.499755853525085,1.2930143057275545,0.7298688941316168,1.534835214504111,1.6766851956276903,3.824496856079162,YAF_angry
YAF_dime_angry.wav,-0.285888393320195,6365.286715675575,-0.285888393320195,11024.42822321336,-11025.0,-11025.0,4.9379071980009036e-17,-1.20000000161379,-5512.64294419666,5512.071167410019,11024.71411160668,0.16282894736842105,0.1015625,0.20265813563533053,2.325551633113367,4.2097477422273695,3.9649701605288596,1.1375954584661532,5.173655504735541,1.4283715478252468,1.224901426994399,YAF_angry
YAF_chair_angry.wav,2.3366440072007537e-13,6365.286716159902,0.0,11024.748534543713,-11024.748534543713,-11024.748534543713,2.0298674281858573e-17,-1.2000000012485639,-5512.374267271856,5512.374267271856,11024.748534543713,0.23104787427325582,0.124267578125,0.23009924175192384,1.459591738545747,0.8870933185155829,2.8278765969084203,1.200087342553201,4.1523304537581645,2.182420142995411,4.73914749395628,YAF_angry
YAF_king_angry.wav,-0.2635794204843832,6365.286715996535,-0.2635794204838864,11024.472841159031,-11025.0,-11025.0,4.530479940708383e-16,-1.2000000013717567,-5512.631789710242,5512.104630869274,11024.736420579517,0.16781392911585366,0.115966796875,0.192682335146908,2.145943955330398,3.9163246103024294,6.538991821228108,2.2238859180923,9.403902197477526,2.056550700742544,4.060732916343692,YAF_angry
YAF_loaf_angry.wav,-0.23104488872162762,6365.286716417892,-0.23104488872123724,11024.537910222556,-11024.999999999998,-11024.999999999998,3.430760851651936e-16,-1.200000001054015,-5512.615522444359,5512.153432666917,11024.768955111276,0.2332477975398936,0.108642578125,0.23258331739278174,1.188188700686501,-0.046365226481135835,2.824828090068944,0.3645431772438994,4.556212714158947,1.8844682749012343,2.7547011252700537,YAF_angry
YAF_met_angry.wav,0.0,6365.286715897608,0.0,11024.729348226341,-11024.729348226341,-11024.729348226341,-2.5117995323298004e-17,-1.2000000014463579,-5512.364674113171,5512.364674113171,11024.729348226341,0.22105712890625,0.135986328125,0.2214353850342013,1.5103336166868693,1.131284642079601,2.958402006351752,0.41474849775413,5.162162408850913,2.419898651926402,5.8997681213121975,YAF_angry
YAF_join_angry.wav,-0.23308668076070557,6365.28671639308,-0.23308668076109937,11024.533826638479,-11025.0,-11025.0,-1.2979047012615784e-16,-1.2000000010727254,-5512.61654334038,5512.150369978858,11024.76691331924,0.20854859711021506,0.119140625,0.22971541328649123,1.7271538177093442,1.555164754247662,1.3262103916735193,0.29271813709965944,2.0289924272414535,2.056120633588338,3.752185303939381,YAF_angry
YAF_juice_angry.wav,-0.22649765798351523,6365.28671647237,-0.22649765798340046,11024.547004684035,-11025.000000000002,-11025.000000000002,-1.9385338834115643e-16,-1.2000000010129344,-5512.613248828992,5512.160253513026,11024.773502342017,0.3069661458333333,0.18017578125,0.2611107636143917,0.8046341881125135,-0.9275115050227414,2.1151581675703057,0.24695598298850552,4.147906741374736,2.931035936734151,9.033059534434177,YAF_angry
YAF_life_angry.wav,-0.24503267102286513,6365.28671624353,-0.24503267102280304,11024.509934657955,-11025.0,-11025.0,-8.74873706741111e-17,-1.2000000011855014,-5512.622516335512,5512.132450993466,11024.754967328978,0.24065607244318182,0.146484375,0.23767363919651902,1.2775364976552979,0.3250112717938549,2.9175405577528477,0.7534806430434462,4.225476318184853,2.0038398485075537,4.110629937692284,YAF_angry
YAF_love_angry.wav,-0.25176981045945024,6365.286716155892,-0.2517698104590089,11024.496460379083,-11025.0,-11025.0,3.508700270014265e-16,-1.2000000012515872,-5512.62588490523,5512.122345284312,11024.748230189543,0.19241687863372092,0.09716796875,0.2166160059605541,1.8007068638294952,2.1908173849797024,4.795359283098671,0.38122027311848394,8.739498823930312,2.3512627012751284,5.280584917287678,YAF_angry
YAF_make_angry.wav,-5.444170460601139e-13,6365.286716428438,0.0,11024.76982818013,-11024.76982818013,-11024.76982818013,1.4300156522531506e-16,-1.2000000010460645,-5512.384914090066,5512.384914090066,11024.769828180131,0.19901616522606383,0.115478515625,0.21511992373927052,1.8338633047168995,2.291792560410685,1.1357749762155978,0.4013770658096793,1.900579755797697,3.906968664737441,20.418264075844856,YAF_angry
YAF_judge_angry.wav,-0.21333204334393258,6365.28671662399,-0.21333204334365324,11024.573335913312,-11025.0,-11025.0,2.118618318276566e-16,-1.2000000008986,-5512.606666021672,5512.180001934985,11024.786667956658,0.25335028620049505,0.13916015625,0.24537256889226758,1.1667166230018324,0.020764495578383446,1.209191023263885,0.46571767825072685,1.546932647274876,1.5796324519699874,1.8678021864765517,YAF_angry
